CMT,DeepInteraction,TransFusion,Sparsefusion,BEVfusion,IS-Fusion,UniBEV_cat,UniBEV_avg,UniBEV_cnw,MEFormer,MEFormer w/o PME,MoME
0.9849108367626886,0.9050513822550297,0.9905420666290231,0.9729323308270676,0.9851623740201567,0.9727087576374746,0.9828959009141846,0.9779304296989184,0.9737341310375018,0.9656059580230195,0.9637572960499524,0.9744356812618983
0.9751714677640604,0.841800550007237,0.9853190287972896,0.9543403964456596,0.9743840985442329,0.9535641547861508,0.9708050722500736,0.9641917567962583,0.9556398657522254,0.9409614082599863,0.937695126917334,0.9601577372858306
0.9614540466392318,0.7791286727456941,0.9805194805194805,0.9345181134654819,0.9620660694288914,0.9337406653088933,0.9565025066352109,0.9507453960830166,0.9411936378228513,0.9149627623561272,0.909325369892765,0.949959205874354
