CMT,DeepInteraction,TransFusion,Sparsefusion,BEVfusion,IS-Fusion,UniBEV_cat,UniBEV_avg,UniBEV_cnw,MEFormer,MEFormer w/o PME,MoME
0.9654320987654321,0.9820523954262557,0.9960474308300394,0.9849624060150376,0.9752239641657334,0.9773251866938221,0.9904158065467413,0.9875767319497222,0.987012987012987,0.9672308733920109,0.9682367313696213,0.9668207778079956
0.9399176954732511,0.9724996381531338,0.9939299830604177,0.9768967874231032,0.9676651735722285,0.9627970128988458,0.9774402831023298,0.9731072785735164,0.9732963665547936,0.9454299255247123,0.9463825166282069,0.9454718520533043
0.9060356652949245,0.9515125199015777,0.9891304347826086,0.9622693096377306,0.958986562150056,0.9391717583163611,0.9573872014155116,0.9554223911137093,0.9519918283963227,0.9191604603926877,0.9195059047101941,0.9180038074517269
