CMT,DeepInteraction,TransFusion,Sparsefusion,BEVfusion,IS-Fusion,UniBEV_cat,UniBEV_avg,UniBEV_cnw,MEFormer,MEFormer w/o PME,MoME
0.9363511659807956,0.8918801563178463,0.8783173348390739,0.9012987012987013,0.8952967525195967,0.9088934147997284,0.9054851076378648,0.9036831335866705,0.9019407558733401,0.9322951929587,0.9314510655626442,0.9310579276584171
0.8056241426611798,0.6616008105369808,0.6480801806888763,0.7025290498974709,0.6857502799552071,0.6881194840461643,0.7521380123857269,0.7528500438468284,0.738508682328907,0.7903859174001353,0.7826795167639473,0.7821593690508567
0.6168724279835391,0.41091330149080907,0.37210615471485037,0.46206425153793573,0.44778835386338184,0.443448744059742,0.6191388970805072,0.6232095878398128,0.580913468553918,0.568855788761002,0.5517849871046558,0.5545281479466956
