CMT,DeepInteraction,TransFusion,Sparsefusion,BEVfusion,IS-Fusion,UniBEV_cat,UniBEV_avg,UniBEV_cnw,MEFormer,MEFormer w/o PME,MoME
0.9672153635116597,0.9544072948328268,0.9916713721061547,0.9736158578263842,0.9784434490481522,0.9641547861507127,0.9797994691831318,0.9801227711195556,0.9800087552896541,0.9687203791469194,0.9708158001900365,0.9660048952950775
0.9470507544581619,0.9284990591981473,0.9875776397515528,0.9622693096377306,0.967245240761478,0.9501697216564833,0.9671188439988204,0.9646302250803859,0.96556252736028,0.9493568043331075,0.9516763947332699,0.9457438128909437
0.9308641975308642,0.9051961210015921,0.9850367024280067,0.9539302802460696,0.9603863381858903,0.9402579769178546,0.9526688292539074,0.95016077170418,0.9511162994309063,0.9368991198375084,0.9385095697027284,0.9309219472395974
