CMT,DeepInteraction,TransFusion,Sparsefusion,BEVfusion,IS-Fusion,UniBEV_cat,UniBEV_avg,UniBEV_cnw,MEFormer,MEFormer w/o PME,MoME
0.8864197530864197,0.8486032710956725,0.8057594579333709,0.8285714285714285,0.8262877939529676,0.8446707399864222,0.8571217929814214,0.8478515054077754,0.845469137603969,0.8793500338524034,0.8726754445500203,0.8743540930106064
0.803840877914952,0.7257200752641482,0.672077922077922,0.7038961038961039,0.691909294512878,0.7079429735234215,0.7558242406369802,0.7478807366267174,0.7390923683058513,0.7943127962085308,0.7845798832632007,0.7858308403589882
0.7362139917695473,0.6176002315819946,0.5780632411067194,0.6098427887901572,0.597144456886898,0.5918533604887983,0.6473016809200826,0.6750950014615609,0.6554793521085656,0.7141503046716317,0.7010994977602822,0.7024748436225182
